problem_id,round_id,link,num_contestants,contestant_registrant_ratio,num_rounds,first_submission_time,last_submission_time,experience,engagement_barrier,scoring_complexity,prize_pool,prize_number,average_experience,duration,machine_learning,improve,target,task_type,submission_type,scoring_type,provisional_testing,system_vs_provisional,prize_nonmonetary,prize_threshold
12544,15649,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=15649&pm=12544,13,1.0,2,3576417314,3577593172,2753,2.0,1.0,0.0,0.0,211.76923076923077,327.0,No,No,Quality,Optimization,Code,Absolute,Shared,Similar,No,No
12555,15658,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=15658&pm=12555,132,0.9850746268656716,1,3577808305,3578410729,1662,2.0,2.0,0.0,0.0,12.590909090909092,168.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
12574,15678,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=15678&pm=12574,32,0.8421052631578947,1,3578240539,3579425664,341,3.0,3.0,6000.0,2.0,10.65625,330.0,Yes,Yes,Quality,Prediction,Code,Absolute,TC preferred,Similar,No,Yes
12593,15683,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=15683&pm=12593,261,0.9961832061068703,2,3579440938,3580649968,3840,2.0,1.0,0.0,0.0,14.71264367816092,336.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
12593,15684,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=15684&pm=12593,23,0.9583333333333334,2,3579440938,3580649931,3606,2.0,1.0,0.0,0.0,156.7826086956522,336.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
12621,15765,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=15765&pm=12621,39,0.9069767441860465,1,3588212714,3589808372,315,3.0,2.0,15000.0,4.0,8.076923076923077,444.0,Yes,No,Quality,Detection,Code,Relative,Shared,Similar,Yes,No
12634,15761,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=15761&pm=12634,93,0.9587628865979382,1,3586228744,3587997525,850,3.0,2.0,25000.0,5.0,9.13978494623656,492.0,Yes,No,Quality,Prediction,Code,Absolute,TC preferred,Similar,No,No
12835,15801,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=15801&pm=12835,12,1.0,1,3593167773,3593210344,394,2.0,2.0,0.0,0.0,32.833333333333336,12.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
12873,15825,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=15825&pm=12873,175,0.9887005649717514,1,3595349350,3596551152,1605,2.0,1.0,0.0,0.0,9.17142857142857,334.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
13084,15995,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=15995&pm=13084,30,0.967741935483871,1,3611250426,3612999090,305,3.0,2.0,15000.0,5.0,10.166666666666666,486.0,Yes,No,Quality,Prediction,Code,Absolute,TC preferred,Similar,No,No
13093,15948,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=15948&pm=13093,69,0.8846153846153846,1,3606859729,3608124931,512,3.0,2.0,10000.0,5.0,7.420289855072464,352.0,Yes,No,Quality,Classification,Code,Absolute,Shared,Similar,No,No
13132,15938,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=15938&pm=13132,333,0.9765395894428153,2,3606053432,3607261162,3627,1.0,1.0,0.0,0.0,10.891891891891891,336.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
13132,15939,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=15939&pm=13132,15,1.0,2,3606053432,3607256410,3323,1.0,1.0,0.0,0.0,221.53333333333333,335.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
13141,15955,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=15955&pm=13141,47,0.9791666666666666,1,3607335694,3609089581,671,3.0,2.0,14400.0,4.0,14.27659574468085,488.0,Yes,No,Quality,Inference,List of Answers,Absolute,TC preferred,Similar,No,No
13156,16051,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16051&pm=13156,43,0.7818181818181819,1,3615303704,3616592373,660,3.0,4.0,15000.0,5.0,15.348837209302326,358.0,Yes,No,Quality,Strategy,Code,Absolute,Shared,Similar,No,No
13189,15982,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=15982&pm=13189,170,1.0,2,3609683731,3610889956,2513,2.0,1.0,0.0,0.0,14.782352941176471,336.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
13189,15983,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=15983&pm=13189,8,0.6666666666666666,2,3609683731,3610889360,2350,2.0,1.0,0.0,0.0,293.75,335.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
13190,16001,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16001&pm=13190,42,0.9545454545454546,1,3611657268,3613312634,484,3.0,3.0,16750.0,5.0,11.523809523809524,460.0,No,Yes,Resource or Both,Detection,Code,Absolute,Shared,Similar,No,No
13244,16040,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16040&pm=13244,47,0.9038461538461539,1,3617912497,3619356998,374,3.0,3.0,20000.0,5.0,7.957446808510638,402.0,Yes,No,Quality,Detection,Code,Absolute,Shared,Similar,No,No
13246,16012,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16012&pm=13246,130,0.9923664122137404,2,3612706076,3613924798,2342,2.5,2.0,0.0,0.0,18.015384615384615,339.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
13246,16013,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16013&pm=13246,19,0.95,2,3612706076,3613924085,2229,2.5,2.0,0.0,0.0,117.3157894736842,339.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
13367,16065,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16065&pm=13367,114,0.991304347826087,1,3616783555,3617629151,1006,2.0,2.0,20000.0,5.0,8.824561403508772,235.0,Yes,No,Quality,Prediction,Code,Absolute,TC preferred,Similar,No,No
13379,16069,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16069&pm=13379,35,0.9722222222222222,1,3617546488,3618242617,336,3.0,1.5,10000.0,5.0,9.6,194.0,Yes,No,Quality,Optimization,Code,Absolute,Shared,Similar,No,No
13423,16196,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16196&pm=13423,12,1.0,1,3625232895,3625275552,447,2.0,1.0,0.0,0.0,37.25,12.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
13478,16153,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16153&pm=13478,42,1.0,2,3620759857,3621167880,667,3.0,2.0,0.0,0.0,15.880952380952381,114.0,Yes,No,Quality,Prediction,Code,Absolute,TC preferred,Similar,No,No
13478,16154,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16154&pm=13478,31,0.96875,2,3620759857,3621599994,661,3.0,2.0,0.0,0.0,21.322580645161292,234.0,Yes,No,Quality,Prediction,Code,Absolute,TC preferred,Similar,No,No
13491,16165,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16165&pm=13491,15,0.8823529411764706,2,3622716538,3622899403,443,3.0,3.0,0.0,0.0,29.533333333333335,51.0,Yes,Yes,Quality,Detection,Code,Absolute,Shared,Similar,Yes,No
13491,16166,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16166&pm=13491,14,1.0,2,3622716538,3623331563,443,3.0,3.0,0.0,0.0,31.642857142857142,171.0,Yes,Yes,Quality,Detection,Code,Absolute,Shared,Similar,Yes,No
13554,16237,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16237&pm=13554,33,0.8918918918918919,1,3627345595,3628356708,493,3.0,2.0,11750.0,5.0,14.93939393939394,281.0,Yes,No,Quality,Classification,Code,Absolute,Shared,Similar,No,No
13588,16272,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16272&pm=13588,43,0.9555555555555556,1,3628386317,3629235441,486,3.0,3.0,20000.0,5.0,11.30232558139535,236.0,Yes,No,Quality,Prediction,Code,Absolute,TC preferred,Similar,No,No
13624,16307,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16307&pm=13624,101,0.9805825242718447,1,3631290099,3632579959,1084,3.0,2.0,15000.0,5.0,10.732673267326733,359.0,Yes,No,Quality,Prediction,Code,Absolute,Shared,Similar,No,No
13662,16349,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16349&pm=13662,114,0.9827586206896551,1,3633711283,3634307955,1336,2.0,1.0,2500.0,4.0,11.719298245614034,166.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
13666,16344,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16344&pm=13666,65,0.9701492537313433,1,3633401448,3634228790,922,3.0,2.0,20000.0,5.0,14.184615384615384,230.0,Yes,No,Quality,Prediction,Code,Absolute,TC preferred,Similar,No,No
13701,16405,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16405&pm=13701,38,1.0,1,3636292447,3637688019,735,4.0,2.5,20000.0,5.0,19.342105263157894,388.0,Yes,No,Resource or Both,Detection,Code,Absolute,Shared,Similar,No,Yes
13702,16445,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16445&pm=13702,171,0.9941860465116279,1,3638545541,3639747505,2190,2.0,1.0,0.0,0.0,12.807017543859649,334.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
13718,16430,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16430&pm=13718,21,0.9545454545454546,1,3637012215,3637688229,636,3.5,3.0,6000.0,3.0,30.285714285714285,188.0,Yes,No,Resource or Both,Detection,Code,Absolute,Shared,Similar,No,Yes
13805,16471,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16471&pm=13805,172,1.0,1,3641565567,3642771549,2293,2.0,1.0,0.0,0.0,13.331395348837209,335.0,No,No,Quality,Strategy,Code,Relative,Shared,Similar,No,No
13843,16472,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16472&pm=13843,181,1.0,1,3643983059,3645190760,2493,2.0,1.0,0.0,0.0,13.773480662983426,336.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
13845,16498,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16498&pm=13845,25,0.9615384615384616,1,3643119735,3643981143,598,4.0,1.0,5000.0,3.0,23.92,240.0,Yes,No,Quality,Classification,List of Answers,Absolute,TC preferred,Similar,No,No
13949,16529,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16529&pm=13949,76,0.9743589743589743,1,3648403181,3649597166,1105,3.0,2.0,20500.0,5.0,14.539473684210526,332.0,Yes,No,Quality,Detection,List of Answers,Absolute,TC preferred,Similar,No,No
13956,16492,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16492&pm=13956,73,1.0,1,3648476754,3649683559,1050,2.0,1.5,0.0,0.0,14.383561643835616,336.0,No,No,Quality,Strategy,Code,Relative,Shared,Similar,No,No
13978,16555,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16555&pm=13978,30,1.0,1,3651278402,3653052512,592,3.0,2.0,20500.0,5.0,19.733333333333334,493.0,Yes,No,Quality,Classification,List of Answers,Absolute,TC preferred,Similar,No,No
13993,16493,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16493&pm=13993,43,0.9772727272727273,1,3651328494,3652534466,695,2.0,1.0,0.0,0.0,16.162790697674417,335.0,No,No,Quality,Strategy,Code,Relative,Shared,Similar,No,No
14078,16612,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16612&pm=14078,12,1.0,1,3656070548,3656105979,478,2.0,2.0,0.0,0.0,39.833333333333336,10.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
14094,16495,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16495&pm=14094,76,1.0,1,3659106857,3660314390,870,2.0,1.0,0.0,0.0,11.447368421052632,336.0,No,No,Quality,Optimization,Code,Absolute,Shared,Similar,No,No
14181,16672,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16672&pm=14181,22,0.8461538461538461,1,3665318838,3666434252,194,4.0,3.0,10000.0,5.0,8.818181818181818,310.0,Yes,No,Quality,Inference,Code,Absolute,Shared,Similar,No,No
14185,16677,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16677&pm=14185,67,0.9178082191780822,1,3667157745,3668345959,863,3.0,2.0,18000.0,5.0,12.880597014925373,331.0,Yes,No,Quality,Classification,Code,Absolute,TC preferred,Similar,No,No
14187,16683,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16683&pm=14187,96,0.9320388349514563,1,3669798599,3671542704,949,3.0,3.0,20000.0,5.0,9.885416666666666,485.0,Yes,No,Resource or Both,Optimization,Code,Absolute,TC preferred,Similar,No,Yes
14202,16700,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16700&pm=14202,23,0.9583333333333334,1,3668955057,3669890977,345,3.0,3.0,6000.0,1.0,15.0,260.0,Yes,No,Quality,Prediction,Code,Absolute,TC preferred,Similar,No,Yes
14268,16703,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16703&pm=14268,183,0.9945652173913043,1,3671977514,3673184077,2618,2.0,2.0,0.0,0.0,14.306010928961749,336.0,No,No,Quality,Strategy,Code,Relative,Shared,Similar,No,No
14281,16828,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16828&pm=14281,61,1.0,1,3685934675,3687123554,972,2.0,2.0,0.0,0.0,15.934426229508198,331.0,No,No,Quality,Strategy,Code,Relative,Shared,Similar,No,No
14282,16756,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16756&pm=14282,32,0.9696969696969697,1,3675069613,3675167967,474,2.0,1.0,0.0,0.0,14.8125,28.0,No,No,Quality,Strategy,Code,Absolute,Shared,Similar,No,No
14283,16704,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16704&pm=14283,101,0.9711538461538461,1,3675612429,3676813196,1835,2.0,1.5,0.0,0.0,18.168316831683168,334.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
14337,16753,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16753&pm=14337,88,1.0,1,3676202352,3677964950,625,3.0,3.0,20000.0,5.0,7.1022727272727275,490.0,Yes,No,Quality,Inference,List of Answers,Absolute,Shared,Similar,No,Yes
14355,16765,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16765&pm=14355,37,0.9736842105263158,1,3680908429,3682112337,695,3.0,3.0,6700.0,8.0,18.783783783783782,335.0,Yes,No,Quality,Strategy,Code,Absolute,Shared,Similar,Yes,No
14363,16770,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16770&pm=14363,32,0.9696969696969697,5,3678084862,3679865879,783,3.0,2.0,35000.0,5.0,24.46875,495.0,Yes,No,Quality,Prediction,List of Answers,Absolute,TC preferred,Similar,No,Yes
14363,16781,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16781&pm=14363,17,1.0,5,3678084862,3679865442,770,3.0,2.0,35000.0,5.0,45.294117647058826,495.0,Yes,No,Quality,Prediction,List of Answers,Absolute,TC preferred,Similar,No,Yes
14363,16782,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16782&pm=14363,20,1.0,5,3678084862,3679860571,773,3.0,2.0,35000.0,5.0,38.65,494.0,Yes,No,Quality,Prediction,List of Answers,Absolute,TC preferred,Similar,No,Yes
14363,16783,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16783&pm=14363,37,1.0,5,3678084862,3679865980,790,3.0,2.0,35000.0,5.0,21.35135135135135,495.0,Yes,No,Quality,Prediction,List of Answers,Absolute,TC preferred,Similar,No,Yes
14363,16784,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16784&pm=14363,15,1.0,5,3678084862,3679865757,766,3.0,2.0,35000.0,5.0,51.06666666666667,495.0,Yes,No,Quality,Prediction,List of Answers,Absolute,TC preferred,Similar,No,Yes
14374,16771,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16771&pm=14374,53,0.9636363636363636,1,3679804855,3680643563,344,2.0,2.5,7000.0,4.0,6.490566037735849,233.0,Yes,Yes,Quality,Classification,Code,Absolute,TC preferred,Similar,No,No
14378,16734,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16734&pm=14378,77,0.9746835443037974,1,3682154257,3683321934,893,3.0,2.0,18500.0,5.0,11.597402597402597,325.0,Yes,No,Quality,Classification,List of Answers,Absolute,TC preferred,Similar,No,No
14383,16805,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16805&pm=14383,24,0.96,1,3683170562,3684617966,213,4.0,3.0,86000.0,5.0,8.875,403.0,Yes,Yes,Quality,Inference,List of Answers,Relative,Shared,Similar,Yes,Yes
14399,16808,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16808&pm=14399,26,0.9285714285714286,2,3684711892,3685913978,525,4.0,3.0,10000.0,5.0,20.192307692307693,334.0,Yes,Yes,Quality,Inference,Code,Absolute,Shared,Similar,Yes,Yes
14399,16829,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16829&pm=14399,11,0.9166666666666666,2,3684711892,3686516530,509,4.0,3.0,10000.0,5.0,46.27272727272727,502.0,Yes,Yes,Quality,Inference,Code,Absolute,Shared,Similar,Yes,Yes
14439,16835,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16835&pm=14439,42,1.0,1,3689229076,3690205174,382,3.0,3.0,35000.0,5.0,9.095238095238095,272.0,Yes,No,Quality,Segmentation,List of Answers,Absolute,Shared,Similar,No,No
14445,16838,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16838&pm=14445,8,1.0,1,3688553671,3688588688,431,2.0,1.5,0.0,0.0,53.875,10.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
14446,16826,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16826&pm=14446,39,0.9069767441860465,1,3688123107,3689114188,651,2.5,2.0,7000.0,4.0,16.692307692307693,276.0,Yes,No,Quality,Prediction,Code,Absolute,TC preferred,Similar,No,No
14485,16857,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16857&pm=14485,70,1.0,1,3692587090,3693785228,984,1.0,2.0,0.0,0.0,14.057142857142857,333.0,No,No,Quality,Optimization,Code,Absolute,Shared,Similar,No,No
14543,16887,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16887&pm=14543,80,1.0,1,3697416583,3698625551,1280,2.0,2.0,0.0,0.0,16.0,336.0,No,No,Quality,Optimization,Code,Absolute,Shared,Similar,No,No
14551,16892,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16892&pm=14551,14,1.0,1,3699172243,3704574031,313,3.5,3.0,15500.0,3.0,22.357142857142858,1501.0,Yes,Yes,Quality,Segmentation,List of Answers,Absolute,Shared,Similar,No,Yes
14565,16903,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16903&pm=14565,146,0.9864864864864865,1,3701037369,3702243503,2179,2.0,1.5,0.0,0.0,14.924657534246576,336.0,No,No,Quality,Optimization,Code,Absolute,Shared,Similar,No,No
14599,16928,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16928&pm=14599,107,0.9907407407407407,1,3703462631,3704662798,2177,2.0,1.5,0.0,0.0,20.345794392523363,334.0,No,No,Quality,Strategy,Code,Relative,Shared,Similar,No,No
14615,16930,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16930&pm=14615,28,1.0,1,3704572300,3705094607,775,1.5,1.0,0.0,0.0,27.678571428571427,146.0,No,No,Quality,Exploration,Code,Relative,Shared,Similar,No,No
14622,16950,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16950&pm=14622,65,1.0,1,3709065483,3710850934,917,3.0,2.5,26000.0,5.0,14.107692307692307,496.0,Yes,No,Quality,Segmentation,List of Answers,Absolute,TC preferred,Similar,No,Yes
14636,16944,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16944&pm=14636,120,1.0,1,3708294785,3709501156,2543,2.0,1.0,0.0,0.0,21.191666666666666,336.0,No,No,Quality,Strategy,Code,Absolute,Shared,Similar,No,No
14638,16937,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16937&pm=14638,37,1.0,1,3710372576,3714911989,857,3.0,3.0,50000.0,5.0,23.16216216216216,1261.0,Yes,No,Quality,Inference,List of Answers,Absolute,TC preferred,Similar,No,No
14678,16958,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16958&pm=14678,70,0.9859154929577465,1,3711928926,3712524608,1013,2.0,2.0,0.0,0.0,14.471428571428572,166.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
14679,16981,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16981&pm=14679,90,1.0,1,3713050576,3713302762,1488,1.5,1.0,0.0,1.5,16.533333333333335,71.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
14691,16978,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16978&pm=14691,56,1.0,1,3712565478,3713907462,778,3.0,2.0,26000.0,5.0,13.892857142857142,373.0,Yes,No,Quality,Classification,List of Answers,Absolute,TC preferred,Similar,No,No
14703,17007,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=17007&pm=14703,54,0.9642857142857143,1,3717191845,3721423922,598,3.0,2.0,39500.0,5.0,11.074074074074074,1176.0,Yes,Yes,Quality,Segmentation,List of Answers,Absolute,Shared,Different,No,No
14713,17004,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=17004&pm=14713,23,1.0,1,3716173196,3718400004,587,3.0,2.5,15000.0,5.0,25.52173913043478,619.0,Yes,Yes,Quality,Detection,List of Answers,Absolute,TC preferred,Similar,No,Yes
14722,16959,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16959&pm=14722,68,1.0,1,3716163261,3716758563,1238,2.0,1.5,0.0,0.0,18.205882352941178,166.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
14733,17020,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=17020&pm=14733,12,1.0,1,3717667372,3717701993,625,2.0,2.0,0.0,0.0,52.083333333333336,10.0,No,No,Quality,Strategy,Code,Relative,Shared,Similar,No,No
14741,17052,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=17052&pm=14741,40,0.975609756097561,1,3722826901,3723415106,712,2.0,1.0,0.0,0.0,17.8,164.0,No,No,Quality,Optimization,Code,Absolute,Shared,Similar,No,No
14799,17070,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=17070&pm=14799,30,0.9375,1,3726938104,3728519908,622,3.0,2.0,29000.0,5.0,20.733333333333334,440.0,Yes,No,Quality,Segmentation,List of Answers,Absolute,TC preferred,Similar,No,Yes
14816,17063,https://community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=17063&pm=14816,111,1.0,1,3725839321,3726439102,1945,1.0,1.0,0.0,0.0,17.52252252252252,167.0,No,No,Quality,Optimization,Code,Relative,Shared,Similar,No,No
